Version	2
Header
Technique	0
Sections	2
1	1250
1251	0

Data	2050
Potential/V	Current/uA
-1.0055	2.0142
-1.0022	2.2559
-0.9990	1.6919
-0.9958	2.3364
-0.9926	2.3364
-0.9894	2.1753
-0.9861	2.4170
-0.9829	2.0142
-0.9797	2.1753
-0.9765	2.1753
-0.9732	2.0947
-0.9700	2.1753
-0.9668	1.9336
-0.9636	2.0142
-0.9604	2.2559
-0.9571	2.3364
-0.9539	2.1753
-0.9507	2.5781
-0.9475	2.2559
-0.9442	2.0142
-0.9410	2.1753
-0.9378	2.2559
-0.9346	2.0947
-0.9313	2.0947
-0.9281	2.0947
-0.9249	2.0142
-0.9217	2.0947
-0.9185	2.2559
-0.9152	2.3364
-0.9120	1.9336
-0.9088	2.1753
-0.9056	1.8530
-0.9023	2.1753
-0.8991	2.1753
-0.8959	2.1753
-0.8927	1.9336
-0.8895	2.0947
-0.8862	2.1753
-0.8830	2.2559
-0.8798	2.0142
-0.8766	2.2559
-0.8733	1.8530
-0.8701	2.1753
-0.8669	2.2559
-0.8637	2.0947
-0.8604	1.9336
-0.8572	2.1753
-0.8540	2.2559
-0.8508	2.3364
-0.8476	2.1753
-0.8443	2.3364
-0.8411	1.9336
-0.8379	2.1753
-0.8347	2.4170
-0.8314	2.0947
-0.8282	2.0947
-0.8250	2.0947
-0.8218	2.2559
-0.8186	2.4170
-0.8153	2.4170
-0.8121	2.2559
-0.8089	1.8530
-0.8057	2.0947
-0.8024	2.0142
-0.7992	2.0947
-0.7960	2.2559
-0.7928	2.0947
-0.7896	2.0142
-0.7863	2.0947
-0.7831	2.0947
-0.7799	2.0947
-0.7767	2.2559
-0.7734	2.1753
-0.7702	2.4976
-0.7670	2.3364
-0.7638	2.3364
-0.7605	2.2559
-0.7573	2.0947
-0.7541	2.2559
-0.7509	2.4170
-0.7477	2.2559
-0.7444	2.0142
-0.7412	2.4170
-0.7380	2.1753
-0.7348	2.3364
-0.7315	2.4170
-0.7283	2.2559
-0.7251	2.1753
-0.7219	2.2559
-0.7187	2.0947
-0.7154	2.0947
-0.7122	2.2559
-0.7090	2.3364
-0.7058	1.7725
-0.7025	2.1753
-0.6993	2.0142
-0.6961	2.0947
-0.6929	2.3364
-0.6896	2.3364
-0.6864	2.0947
-0.6832	2.1753
-0.6800	2.0947
-0.6768	2.3364
-0.6735	2.0947
-0.6703	2.0142
-0.6671	2.1753
-0.6639	2.1753
-0.6606	2.1753
-0.6574	2.1753
-0.6542	2.4170
-0.6510	2.3364
-0.6478	2.2559
-0.6445	2.0142
-0.6413	2.1753
-0.6381	2.0142
-0.6349	2.1753
-0.6316	2.2559
-0.6284	2.0947
-0.6252	2.0142
-0.6220	2.4170
-0.6187	1.8530
-0.6155	2.3364
-0.6123	2.2559
-0.6091	2.4170
-0.6059	2.3364
-0.6026	2.3364
-0.5994	2.1753
-0.5962	2.0947
-0.5930	2.1753
-0.5897	2.1753
-0.5865	2.0947
-0.5833	2.1753
-0.5801	1.9336
-0.5769	2.2559
-0.5736	2.0947
-0.5704	2.0142
-0.5672	2.3364
-0.5640	2.0142
-0.5607	2.0947
-0.5575	2.1753
-0.5543	2.6587
-0.5511	2.1753
-0.5479	2.2559
-0.5446	2.1753
-0.5414	2.4170
-0.5382	2.3364
-0.5350	2.1753
-0.5317	2.0947
-0.5285	2.4170
-0.5253	2.1753
-0.5221	2.0142
-0.5188	2.1753
-0.5156	2.3364
-0.5124	1.8530
-0.5092	2.2559
-0.5060	2.4170
-0.5027	2.2559
-0.4995	2.1753
-0.4963	2.2559
-0.4931	2.0947
-0.4898	2.1753
-0.4866	1.8530
-0.4834	2.0947
-0.4802	2.3364
-0.4770	2.4170
-0.4737	2.1753
-0.4705	2.1753
-0.4673	2.2559
-0.4641	2.2559
-0.4608	2.2559
-0.4576	2.4170
-0.4544	2.2559
-0.4512	2.2559
-0.4479	2.4170
-0.4447	2.2559
-0.4415	2.2559
-0.4383	2.1753
-0.4351	2.1753
-0.4318	2.2559
-0.4286	2.0947
-0.4254	2.2559
-0.4222	1.9336
-0.4189	2.3364
-0.4157	2.2559
-0.4125	2.1753
-0.4093	2.0947
-0.4061	2.0947
-0.4028	2.1753
-0.3996	2.1753
-0.3964	2.2559
-0.3932	2.2559
-0.3899	2.0142
-0.3867	2.1753
-0.3835	1.8530
-0.3803	2.4170
-0.3771	2.3364
-0.3738	2.0142
-0.3706	2.0947
-0.3674	2.0142
-0.3642	2.0947
-0.3609	2.0142
-0.3577	1.9336
-0.3545	2.1753
-0.3513	2.0142
-0.3480	2.2559
-0.3448	2.0142
-0.3416	2.0142
-0.3384	1.9336
-0.3352	2.1753
-0.3319	2.0142
-0.3287	2.0947
-0.3255	2.4170
-0.3223	2.0947
-0.3190	2.0947
-0.3158	2.0947
-0.3126	2.1753
-0.3094	2.1753
-0.3062	2.0142
-0.3029	2.2559
-0.2997	2.1753
-0.2965	2.3364
-0.2933	2.3364
-0.2900	2.0947
-0.2868	2.2559
-0.2836	1.9336
-0.2804	1.9336
-0.2771	2.1753
-0.2739	2.3364
-0.2707	2.3364
-0.2675	2.2559
-0.2643	2.0142
-0.2610	1.9336
-0.2578	2.1753
-0.2546	2.3364
-0.2514	2.0142
-0.2481	2.0947
-0.2449	2.1753
-0.2417	2.3364
-0.2385	2.2559
-0.2353	2.1753
-0.2320	2.4170
-0.2288	2.1753
-0.2256	2.2559
-0.2224	2.0947
-0.2191	2.0947
-0.2159	2.1753
-0.2127	2.0142
-0.2095	2.2559
-0.2062	2.0142
-0.2030	2.0142
-0.1998	1.7725
-0.1966	2.2559
-0.1934	2.1753
-0.1901	2.2559
-0.1869	2.0947
-0.1837	2.1753
-0.1805	1.8530
-0.1772	2.2559
-0.1740	2.1753
-0.1708	2.1753
-0.1676	2.4170
-0.1644	2.0142
-0.1611	2.0947
-0.1579	2.2559
-0.1547	2.0947
-0.1515	2.3364
-0.1482	2.3364
-0.1450	2.0947
-0.1418	2.4170
-0.1386	2.2559
-0.1354	1.9336
-0.1321	2.1753
-0.1289	2.4976
-0.1257	2.0142
-0.1225	2.0947
-0.1192	2.2559
-0.1160	2.2559
-0.1128	2.0947
-0.1096	2.0947
-0.1063	2.0947
-0.1031	2.3364
-0.0999	2.2559
-0.0967	2.1753
-0.0935	2.0142
-0.0902	2.0142
-0.0870	2.2559
-0.0838	2.1753
-0.0806	2.3364
-0.0773	2.0142
-0.0741	2.3364
-0.0709	2.2559
-0.0677	2.1753
-0.0645	2.4170
-0.0612	2.2559
-0.0580	2.0142
-0.0548	2.1753
-0.0516	2.1753
-0.0483	2.0142
-0.0451	2.0947
-0.0419	2.1753
-0.0387	2.1753
-0.0354	2.1753
-0.0322	2.1753
-0.0290	2.3364
-0.0258	2.2559
-0.0226	2.3364
-0.0193	1.9336
-0.0161	2.2559
-0.0129	2.4170
-0.0097	2.0947
-0.0064	2.2559
-0.0032	2.0947
0.0000	2.0142
0.0032	2.2559
0.0064	2.1753
0.0097	2.0947
0.0129	2.4976
0.0161	2.2559
0.0193	2.2559
0.0226	2.1753
0.0258	2.3364
0.0290	2.4170
0.0322	2.1753
0.0354	2.3364
0.0387	2.1753
0.0419	2.3364
0.0451	2.2559
0.0483	2.1753
0.0516	2.0947
0.0548	2.1753
0.0580	2.3364
0.0612	2.4170
0.0645	2.0142
0.0677	2.4976
0.0709	2.4170
0.0741	2.0142
0.0773	1.9336
0.0806	2.1753
0.0838	2.4170
0.0870	2.3364
0.0902	2.0947
0.0935	2.1753
0.0967	2.4170
0.0999	2.1753
0.1031	1.9336
0.1063	2.0142
0.1096	2.0947
0.1128	2.0947
0.1160	2.1753
0.1192	2.3364
0.1225	2.0947
0.1257	1.9336
0.1289	2.0947
0.1321	1.8530
0.1354	2.1753
0.1386	2.4976
0.1418	2.1753
0.1450	2.4170
0.1482	2.0947
0.1515	2.1753
0.1547	2.2559
0.1579	2.2559
0.1611	2.1753
0.1644	2.2559
0.1676	2.0142
0.1708	2.3364
0.1740	1.9336
0.1772	2.1753
0.1805	2.4170
0.1837	2.0947
0.1869	2.0947
0.1901	2.0142
0.1934	1.8530
0.1966	2.3364
0.1998	2.0142
0.2030	2.3364
0.2062	2.2559
0.2095	2.1753
0.2127	2.1753
0.2159	2.1753
0.2191	2.1753
0.2224	2.1753
0.2256	2.0947
0.2288	2.4170
0.2320	2.1753
0.2353	2.1753
0.2385	2.4976
0.2417	2.0142
0.2449	2.2559
0.2481	2.3364
0.2514	2.0947
0.2546	2.1753
0.2578	2.3364
0.2610	2.2559
0.2643	2.4170
0.2675	2.2559
0.2707	2.0142
0.2739	2.2559
0.2771	2.3364
0.2804	2.0947
0.2836	2.4170
0.2868	2.2559
0.2900	2.2559
0.2933	2.3364
0.2965	2.2559
0.2997	1.9336
0.3029	2.1753
0.3062	2.0142
0.3094	2.1753
0.3126	2.1753
0.3158	2.1753
0.3190	2.2559
0.3223	2.1753
0.3255	2.2559
0.3287	2.0947
0.3319	2.3364
0.3352	2.2559
0.3384	2.0142
0.3416	2.0947
0.3448	2.1753
0.3480	2.4976
0.3513	2.4976
0.3545	2.4976
0.3577	2.1753
0.3609	2.0142
0.3642	1.9336
0.3674	1.9336
0.3706	2.0142
0.3738	2.2559
0.3771	2.0947
0.3803	2.2559
0.3835	2.3364
0.3867	2.0947
0.3899	1.9336
0.3932	1.9336
0.3964	2.2559
0.3996	2.2559
0.4028	2.0947
0.4061	1.9336
0.4093	2.0947
0.4125	2.3364
0.4157	1.9336
0.4189	2.0947
0.4222	2.1753
0.4254	2.0947
0.4286	2.3364
0.4318	2.0947
0.4351	2.4170
0.4383	2.2559
0.4415	2.0947
0.4447	2.2559
0.4479	2.1753
0.4512	2.4170
0.4544	2.2559
0.4576	2.2559
0.4608	2.0142
0.4641	2.0142
0.4673	2.3364
0.4705	2.4170
0.4737	2.0947
0.4770	2.0947
0.4802	1.8530
0.4834	2.2559
0.4866	2.3364
0.4898	2.0947
0.4931	1.9336
0.4963	2.0947
0.4995	1.8530
0.5027	2.2559
0.5060	2.0947
0.5092	2.3364
0.5124	2.4170
0.5156	2.3364
0.5188	2.0947
0.5221	2.4976
0.5253	1.9336
0.5285	2.0947
0.5317	2.4170
0.5350	2.1753
0.5382	2.1753
0.5414	2.3364
0.5446	2.1753
0.5479	2.1753
0.5511	2.3364
0.5543	2.0947
0.5575	1.9336
0.5607	1.8530
0.5640	2.0142
0.5672	2.0947
0.5704	2.1753
0.5736	2.1753
0.5769	1.9336
0.5801	2.0142
0.5833	2.0947
0.5865	2.0947
0.5897	1.8530
0.5930	2.0947
0.5962	2.3364
0.5994	2.1753
0.6026	2.2559
0.6059	2.1753
0.6091	2.1753
0.6123	2.1753
0.6155	1.8530
0.6187	2.0947
0.6220	2.2559
0.6252	2.3364
0.6284	2.0142
0.6316	2.2559
0.6349	2.3364
0.6381	2.1753
0.6413	2.1753
0.6445	2.0947
0.6478	2.2559
0.6510	2.2559
0.6542	2.2559
0.6574	2.0947
0.6606	2.2559
0.6639	2.4170
0.6671	2.0142
0.6703	2.1753
0.6735	2.3364
0.6768	2.3364
0.6800	2.0947
0.6832	2.2559
0.6864	2.0947
0.6896	2.5781
0.6929	2.2559
0.6961	2.1753
0.6993	2.1753
0.7025	2.3364
0.7058	2.1753
0.7090	2.2559
0.7122	2.1753
0.7154	2.0947
0.7187	2.1753
0.7219	2.1753
0.7251	2.2559
0.7283	2.0142
0.7315	2.0947
0.7348	2.1753
0.7380	2.3364
0.7412	2.0947
0.7444	1.9336
0.7477	2.1753
0.7509	2.2559
0.7541	2.1753
0.7573	2.1753
0.7605	2.2559
0.7638	2.4976
0.7670	2.4170
0.7702	2.0947
0.7734	1.9336
0.7767	1.9336
0.7799	2.1753
0.7831	2.2559
0.7863	2.0947
0.7896	2.4976
0.7928	2.2559
0.7960	2.0142
0.7992	2.1753
0.8024	2.1753
0.8057	2.1753
0.8089	2.4170
0.8121	2.0142
0.8153	2.1753
0.8186	2.2559
0.8218	2.1753
0.8250	2.1753
0.8282	2.2559
0.8314	1.9336
0.8347	2.0947
0.8379	2.0947
0.8411	2.0947
0.8443	2.0142
0.8476	2.0142
0.8508	2.1753
0.8540	2.2559
0.8572	2.3364
0.8604	2.0947
0.8637	2.4170
0.8669	2.3364
0.8701	2.1753
0.8733	2.0947
0.8766	2.1753
0.8798	2.0947
0.8830	1.9336
0.8862	2.0142
0.8895	2.0947
0.8927	2.0142
0.8959	2.1753
0.8991	2.3364
0.9023	2.4170
0.9056	2.1753
0.9088	2.1753
0.9120	2.0947
0.9152	2.0142
0.9185	2.3364
0.9217	2.2559
0.9249	2.1753
0.9281	2.4170
0.9313	2.1753
0.9346	2.0142
0.9378	2.3364
0.9410	2.0142
0.9442	2.4170
0.9475	2.0142
0.9507	1.9336
0.9539	2.2559
0.9571	2.0947
0.9604	2.1753
0.9636	2.0947
0.9668	2.1753
0.9700	2.2559
0.9732	2.5781
0.9765	2.0142
0.9797	2.2559
0.9829	2.1753
0.9861	2.1753
0.9894	2.2559
0.9926	2.1753
0.9958	2.4976
0.9990	2.0947
1.0022	2.0947
1.0055	2.0142
1.0055	2.1753
1.0022	2.1753
0.9990	2.0947
0.9958	2.3364
0.9926	2.0142
0.9894	2.2559
0.9861	2.2559
0.9829	2.4170
0.9797	2.1753
0.9765	2.3364
0.9732	2.1753
0.9700	2.3364
0.9668	2.0947
0.9636	2.0142
0.9604	2.2559
0.9571	2.1753
0.9539	1.9336
0.9507	2.0947
0.9475	2.0947
0.9442	1.9336
0.9410	2.2559
0.9378	1.9336
0.9346	2.2559
0.9313	2.0142
0.9281	2.2559
0.9249	2.0947
0.9217	2.3364
0.9185	2.2559
0.9152	2.1753
0.9120	2.0947
0.9088	2.0947
0.9056	2.0142
0.9023	1.9336
0.8991	2.1753
0.8959	2.3364
0.8927	2.0947
0.8895	2.2559
0.8862	2.0142
0.8830	1.9336
0.8798	2.5781
0.8766	1.9336
0.8733	2.1753
0.8701	2.1753
0.8669	2.1753
0.8637	2.3364
0.8604	2.4976
0.8572	2.0142
0.8540	2.4170
0.8508	1.9336
0.8476	2.1753
0.8443	2.2559
0.8411	2.3364
0.8379	2.0142
0.8347	2.2559
0.8314	2.4170
0.8282	2.3364
0.8250	2.0947
0.8218	2.4976
0.8186	2.0947
0.8153	2.0947
0.8121	2.0947
0.8089	2.0142
0.8057	2.0142
0.8024	2.1753
0.7992	1.9336
0.7960	2.0142
0.7928	2.3364
0.7896	2.4170
0.7863	1.8530
0.7831	2.2559
0.7799	2.0947
0.7767	2.0947
0.7734	2.0947
0.7702	2.3364
0.7670	2.1753
0.7638	2.2559
0.7605	2.0947
0.7573	2.3364
0.7541	1.9336
0.7509	2.0142
0.7477	2.0947
0.7444	1.7725
0.7412	2.2559
0.7380	2.0947
0.7348	2.2559
0.7315	2.0947
0.7283	2.0947
0.7251	2.1753
0.7219	2.0142
0.7187	2.1753
0.7154	2.0947
0.7122	1.9336
0.7090	2.0142
0.7058	2.1753
0.7025	2.1753
0.6993	2.0947
0.6961	2.2559
0.6929	2.1753
0.6896	2.0142
0.6864	2.3364
0.6832	1.9336
0.6800	2.1753
0.6768	2.0142
0.6735	2.3364
0.6703	2.3364
0.6671	2.0947
0.6639	2.0947
0.6606	2.2559
0.6574	2.0142
0.6542	2.1753
0.6510	2.0947
0.6478	2.0142
0.6445	2.2559
0.6413	2.2559
0.6381	2.0142
0.6349	2.1753
0.6316	2.0947
0.6284	2.0142
0.6252	2.2559
0.6220	2.0947
0.6187	2.1753
0.6155	2.3364
0.6123	2.4170
0.6091	2.2559
0.6059	2.0947
0.6026	2.2559
0.5994	2.1753
0.5962	2.1753
0.5930	2.3364
0.5897	2.2559
0.5865	2.0142
0.5833	2.0947
0.5801	2.1753
0.5769	2.4170
0.5736	2.0142
0.5704	2.0947
0.5672	2.0947
0.5640	2.1753
0.5607	2.0142
0.5575	2.3364
0.5543	2.1753
0.5511	2.3364
0.5479	2.2559
0.5446	2.0142
0.5414	2.1753
0.5382	2.2559
0.5350	2.2559
0.5317	2.0947
0.5285	2.4170
0.5253	2.0142
0.5221	2.3364
0.5188	2.0142
0.5156	2.0947
0.5124	2.2559
0.5092	2.1753
0.5060	2.0947
0.5027	2.1753
0.4995	2.1753
0.4963	2.3364
0.4931	2.0947
0.4898	2.2559
0.4866	2.0142
0.4834	2.0142
0.4802	2.2559
0.4770	2.2559
0.4737	2.0142
0.4705	2.0142
0.4673	2.4170
0.4641	2.0947
0.4608	2.1753
0.4576	2.2559
0.4544	2.2559
0.4512	2.1753
0.4479	2.3364
0.4447	2.4170
0.4415	2.2559
0.4383	2.1753
0.4351	2.2559
0.4318	2.2559
0.4286	2.1753
0.4254	1.9336
0.4222	2.0947
0.4189	2.0947
0.4157	1.9336
0.4125	2.2559
0.4093	1.9336
0.4061	1.9336
0.4028	2.0947
0.3996	2.1753
0.3964	2.2559
0.3932	2.3364
0.3899	2.2559
0.3867	2.2559
0.3835	2.1753
0.3803	2.4170
0.3771	2.3364
0.3738	2.2559
0.3706	2.1753
0.3674	2.0142
0.3642	2.0142
0.3609	2.0947
0.3577	1.9336
0.3545	2.2559
0.3513	1.7725
0.3480	2.2559
0.3448	2.2559
0.3416	2.3364
0.3384	2.2559
0.3352	2.5781
0.3319	2.1753
0.3287	2.1753
0.3255	2.4976
0.3223	2.1753
0.3190	2.2559
0.3158	1.8530
0.3126	2.0947
0.3094	2.3364
0.3062	2.1753
0.3029	2.2559
0.2997	2.1753
0.2965	2.4976
0.2933	2.0947
0.2900	2.4170
0.2868	2.1753
0.2836	2.1753
0.2804	2.0947
0.2771	2.2559
0.2739	2.1753
0.2707	2.0142
0.2675	2.0947
0.2643	2.0947
0.2610	2.1753
0.2578	2.2559
0.2546	2.0947
0.2514	2.0947
0.2481	2.1753
0.2449	2.2559
0.2417	2.0947
0.2385	2.1753
0.2353	2.0142
0.2320	2.0142
0.2288	2.1753
0.2256	2.0142
0.2224	2.2559
0.2191	2.0947
0.2159	2.2559
0.2127	2.2559
0.2095	2.2559
0.2062	2.3364
0.2030	2.0142
0.1998	2.3364
0.1966	1.8530
0.1934	2.2559
0.1901	2.0142
0.1869	2.2559
0.1837	2.1753
0.1805	2.1753
0.1772	2.1753
0.1740	1.9336
0.1708	2.2559
0.1676	1.9336
0.1644	2.2559
0.1611	2.0142
0.1579	2.3364
0.1547	2.1753
0.1515	2.0947
0.1482	2.1753
0.1450	2.2559
0.1418	2.1753
0.1386	2.0947
0.1354	2.1753
0.1321	2.1753
0.1289	2.2559
0.1257	2.0142
0.1225	2.0947
0.1192	2.2559
0.1160	2.2559
0.1128	1.9336
0.1096	2.1753
0.1063	2.1753
0.1031	1.9336
0.0999	1.9336
0.0967	2.1753
0.0935	2.3364
0.0902	1.6919
0.0870	2.0142
0.0838	2.0947
0.0806	2.1753
0.0773	2.2559
0.0741	2.0947
0.0709	2.1753
0.0677	2.2559
0.0645	2.3364
0.0612	2.2559
0.0580	2.1753
0.0548	2.0947
0.0516	2.0142
0.0483	2.1753
0.0451	2.0947
0.0419	2.0142
0.0387	2.2559
0.0354	2.4170
0.0322	2.1753
0.0290	2.3364
0.0258	1.8530
0.0226	2.2559
0.0193	1.9336
0.0161	2.0142
0.0129	2.0947
0.0097	2.0947
0.0064	2.1753
0.0032	2.2559
0.0000	2.0142
-0.0032	2.0142
-0.0064	2.1753
-0.0097	2.3364
-0.0129	2.0142
-0.0161	1.9336
-0.0193	2.1753
-0.0226	2.4976
-0.0258	2.0947
-0.0290	2.2559
-0.0322	2.0142
-0.0354	2.3364
-0.0387	2.1753
-0.0419	2.0142
-0.0451	2.0947
-0.0483	2.1753
-0.0516	1.7725
-0.0548	2.0142
-0.0580	2.2559
-0.0612	2.2559
-0.0645	2.1753
-0.0677	2.2559
-0.0709	2.2559
-0.0741	1.9336
-0.0773	2.2559
-0.0806	2.1753
-0.0838	2.1753
-0.0870	2.0947
-0.0902	2.0947
-0.0935	2.3364
-0.0967	2.1753
-0.0999	2.1753
-0.1031	2.0142
-0.1063	2.4170
-0.1096	2.0947
-0.1128	2.4170
-0.1160	2.1753
-0.1192	2.0947
-0.1225	1.8530
-0.1257	2.2559
-0.1289	2.2559
-0.1321	1.9336
-0.1354	2.3364
-0.1386	2.3364
-0.1418	2.0947
-0.1450	2.0142
-0.1482	2.3364
-0.1515	2.2559
-0.1547	2.2559
-0.1579	2.3364
-0.1611	2.2559
-0.1644	2.0947
-0.1676	2.3364
-0.1708	2.1753
-0.1740	2.1753
-0.1772	2.0947
-0.1805	2.2559
-0.1837	2.3364
-0.1869	2.2559
-0.1901	2.1753
-0.1934	2.0947
-0.1966	2.4976
-0.1998	2.0947
-0.2030	2.0142
-0.2062	2.2559
-0.2095	2.3364
-0.2127	2.0947
-0.2159	2.0142
-0.2191	2.0947
-0.2224	1.9336
-0.2256	2.3364
-0.2288	2.0142
-0.2320	2.4170
-0.2353	2.3364
-0.2385	2.2559
-0.2417	2.1753
-0.2449	1.8530
-0.2481	1.8530
-0.2514	2.1753
-0.2546	2.0947
-0.2578	2.1753
-0.2610	2.2559
-0.2643	2.1753
-0.2675	1.9336
-0.2707	2.3364
-0.2739	2.2559
-0.2771	2.3364
-0.2804	2.2559
-0.2836	2.0142
